customer_id,date,revenue,country,segment,churned,users,marketing_spend,month_year
1046,16-01-2023,387,USA,SMB,0,19,5783,2023-01
1052,16-01-2023,492,Australia,SMB,0,38,1514,2023-01
1082,16-01-2023,937,UK,SMB,0,46,989,2023-01
1004,16-01-2023,770,India,Enterprise,0,25,794,2023-01
1011,16-01-2023,418,Germany,Enterprise,0,9,2373,2023-01
1087,16-01-2023,617,UK,Enterprise,0,43,5807,2023-01
1043,16-01-2023,791,USA,SMB,0,37,8197,2023-01
1045,16-01-2023,915,UK,SMB,0,4,8826,2023-01
1001,16-01-2023,622,UK,SMB,0,28,3778,2023-01
1009,16-01-2023,178,UK,SMB,0,1,2137,2023-01
1042,16-01-2023,87,Australia,Enterprise,0,10,2568,2023-01
1030,16-01-2023,291,UK,Enterprise,0,19,1302,2023-01
1065,16-01-2023,118,India,Startup,0,23,8968,2023-01
1031,16-01-2023,110,USA,Enterprise,0,46,3091,2023-01
1040,16-01-2023,616,Australia,SMB,0,42,3354,2023-01
1037,16-01-2023,897,India,Enterprise,0,9,1529,2023-01
1021,16-01-2023,158,UK,Startup,0,5,586,2023-01
1044,16-01-2023,514,Germany,Startup,0,30,7468,2023-01
1015,16-01-2023,944,India,Enterprise,0,23,3200,2023-01
1090,16-01-2023,721,Germany,Startup,0,45,6020,2023-01
1048,16-01-2023,296,Australia,SMB,0,44,5257,2023-01
1077,16-01-2023,807,India,SMB,0,43,7581,2023-01
1036,16-01-2023,548,USA,SMB,0,36,7678,2023-01
1056,16-01-2023,255,UK,SMB,0,28,6283,2023-01
1071,16-01-2023,633,UK,Enterprise,0,33,3505,2023-01
1051,17-01-2023,556,Germany,Startup,0,43,6739,2023-01
1072,17-01-2023,908,UK,SMB,0,49,1170,2023-01
1097,17-01-2023,173,USA,Enterprise,0,48,5755,2023-01
1005,17-01-2023,250,USA,SMB,0,45,3354,2023-01
1056,17-01-2023,529,USA,Enterprise,0,19,8371,2023-01
1046,17-01-2023,93,Australia,Startup,0,9,3442,2023-01
1023,17-01-2023,269,Australia,SMB,1,23,1490,2023-01
1052,17-01-2023,948,Australia,SMB,0,37,6376,2023-01
1085,17-01-2023,519,USA,SMB,0,11,553,2023-01
1037,17-01-2023,577,UK,Enterprise,0,2,2129,2023-01
1010,17-01-2023,783,Germany,SMB,0,15,5955,2023-01
1036,17-01-2023,642,USA,SMB,0,26,5386,2023-01
1087,17-01-2023,707,India,SMB,0,47,4790,2023-01
1024,17-01-2023,727,UK,SMB,0,30,6611,2023-01
1042,17-01-2023,205,Australia,SMB,0,27,3415,2023-01
1021,17-01-2023,952,USA,Startup,0,15,8147,2023-01
1035,17-01-2023,840,Germany,SMB,0,12,660,2023-01
1033,17-01-2023,589,India,Enterprise,0,6,5000,2023-01
1090,17-01-2023,657,UK,Startup,0,46,1189,2023-01
1078,17-01-2023,737,India,SMB,0,40,8592,2023-01
1047,18-01-2023,479,USA,SMB,0,43,706,2023-01
1097,18-01-2023,829,Germany,SMB,1,28,3755,2023-01
1017,18-01-2023,139,Australia,Enterprise,0,49,3289,2023-01
1080,18-01-2023,883,Germany,SMB,0,8,6555,2023-01
1052,18-01-2023,860,Germany,Enterprise,0,30,5235,2023-01
1050,18-01-2023,389,Germany,Startup,0,43,3066,2023-01
1082,18-01-2023,94,UK,Startup,0,27,7882,2023-01
1026,18-01-2023,137,India,Startup,0,37,1757,2023-01
1036,18-01-2023,514,India,Startup,0,30,6919,2023-01
1037,18-01-2023,429,Australia,Startup,0,17,3635,2023-01
1007,18-01-2023,859,Australia,Startup,0,34,6565,2023-01
1001,18-01-2023,120,Germany,SMB,0,20,4645,2023-01
1063,18-01-2023,407,USA,Startup,0,3,8472,2023-01
1062,18-01-2023,687,India,Startup,0,46,691,2023-01
1051,18-01-2023,953,Australia,SMB,0,10,4634,2023-01
1006,18-01-2023,589,India,Enterprise,0,36,2648,2023-01
1064,18-01-2023,843,Germany,Startup,0,38,2930,2023-01
1009,18-01-2023,905,USA,Startup,0,28,3873,2023-01
1040,18-01-2023,145,Australia,SMB,0,46,8022,2023-01
1071,18-01-2023,989,Germany,SMB,0,1,3818,2023-01
1039,18-01-2023,784,USA,Enterprise,0,34,1276,2023-01
1070,18-01-2023,839,Australia,Enterprise,0,12,8580,2023-01
1042,18-01-2023,448,USA,Startup,0,39,8192,2023-01
1045,18-01-2023,898,India,SMB,0,18,1344,2023-01
1085,18-01-2023,769,India,Startup,0,38,1734,2023-01
1022,18-01-2023,493,India,Startup,0,16,6058,2023-01
1034,19-01-2023,528,Australia,Startup,0,30,5012,2023-01
1092,19-01-2023,874,Germany,Enterprise,0,1,9759,2023-01
1090,19-01-2023,788,UK,SMB,0,32,2306,2023-01
1069,19-01-2023,189,India,Enterprise,0,8,8763,2023-01
1009,19-01-2023,716,Germany,Enterprise,0,42,9574,2023-01
1050,19-01-2023,188,UK,Startup,0,32,9424,2023-01
1066,19-01-2023,774,Australia,Startup,1,22,8600,2023-01
1100,19-01-2023,542,UK,SMB,0,49,4822,2023-01
1056,19-01-2023,420,UK,Enterprise,0,2,9778,2023-01
1019,19-01-2023,153,UK,Startup,0,17,9721,2023-01
1064,19-01-2023,196,Germany,SMB,0,37,8038,2023-01
1070,19-01-2023,293,Germany,SMB,0,43,2605,2023-01
1011,19-01-2023,318,Germany,SMB,0,41,1751,2023-01
1088,19-01-2023,296,Germany,SMB,0,35,6369,2023-01
1051,19-01-2023,921,UK,Enterprise,0,48,7103,2023-01
1046,19-01-2023,521,USA,SMB,0,9,683,2023-01
1098,19-01-2023,637,Australia,Enterprise,1,3,1773,2023-01
1076,19-01-2023,969,USA,Enterprise,0,40,8502,2023-01
1030,19-01-2023,201,Australia,Startup,0,16,770,2023-01
1037,19-01-2023,212,Germany,Enterprise,0,26,6805,2023-01
1018,19-01-2023,400,USA,Startup,0,48,2730,2023-01
1002,19-01-2023,417,India,SMB,0,30,4470,2023-01
1016,19-01-2023,427,Australia,Enterprise,0,22,7089,2023-01
1073,19-01-2023,530,Germany,SMB,0,46,5543,2023-01
1071,19-01-2023,351,India,Enterprise,0,5,3172,2023-01
1007,19-01-2023,924,Germany,Startup,0,27,9221,2023-01
1043,20-01-2023,68,UK,Startup,0,17,2966,2023-01
1007,20-01-2023,964,Germany,Startup,0,48,2395,2023-01
1009,20-01-2023,969,Australia,Enterprise,0,43,1573,2023-01
1099,20-01-2023,114,UK,Enterprise,0,14,2456,2023-01
1020,20-01-2023,929,Germany,Startup,0,16,5024,2023-01
1081,20-01-2023,907,Germany,Enterprise,0,3,1257,2023-01
1071,20-01-2023,185,UK,Startup,1,45,1461,2023-01
1062,20-01-2023,825,Germany,Startup,0,16,4566,2023-01
1018,20-01-2023,847,USA,SMB,0,5,922,2023-01
1077,20-01-2023,621,USA,Startup,0,23,9144,2023-01
1019,20-01-2023,399,USA,Enterprise,0,4,3664,2023-01
1074,20-01-2023,968,USA,SMB,0,32,5052,2023-01
1033,20-01-2023,790,USA,SMB,0,3,3677,2023-01
1028,20-01-2023,700,UK,Enterprise,0,4,1308,2023-01
1004,20-01-2023,950,UK,SMB,0,22,3306,2023-01
1095,20-01-2023,828,Australia,Startup,0,9,7983,2023-01
1024,20-01-2023,125,India,SMB,0,41,9532,2023-01
1091,20-01-2023,840,USA,Startup,0,5,3431,2023-01
1079,20-01-2023,305,India,SMB,0,48,3596,2023-01
1082,20-01-2023,635,USA,Enterprise,0,30,7282,2023-01
1088,20-01-2023,986,India,SMB,0,48,8405,2023-01
1078,20-01-2023,827,UK,Startup,0,21,7881,2023-01
1058,21-01-2023,288,India,Enterprise,0,18,9607,2023-01
1024,21-01-2023,904,UK,Enterprise,0,4,6429,2023-01
1009,21-01-2023,698,USA,Startup,1,19,9181,2023-01
1032,21-01-2023,527,UK,Enterprise,0,31,787,2023-01
1050,21-01-2023,883,UK,SMB,0,24,6483,2023-01
1040,21-01-2023,193,Australia,Startup,0,1,5502,2023-01
1066,21-01-2023,936,Australia,Startup,0,12,3154,2023-01
1001,21-01-2023,770,India,Startup,1,1,5154,2023-01
1044,21-01-2023,230,USA,Startup,0,24,9823,2023-01
1062,21-01-2023,580,USA,Startup,1,43,7998,2023-01
1097,21-01-2023,542,UK,Startup,0,49,2729,2023-01
1039,21-01-2023,866,USA,SMB,0,38,4367,2023-01
1051,21-01-2023,842,Australia,SMB,0,40,6356,2023-01
1031,21-01-2023,894,India,SMB,0,37,1769,2023-01
1083,21-01-2023,769,Australia,SMB,0,43,6172,2023-01
1045,21-01-2023,385,USA,SMB,0,12,6043,2023-01
1011,21-01-2023,122,Germany,SMB,0,32,4309,2023-01
1035,21-01-2023,737,Germany,Startup,0,1,1909,2023-01
1053,21-01-2023,720,India,SMB,0,15,2672,2023-01
1093,21-01-2023,920,Australia,SMB,0,37,8325,2023-01
1038,21-01-2023,777,USA,SMB,0,6,4631,2023-01
1033,21-01-2023,734,Germany,SMB,0,16,5035,2023-01
1034,21-01-2023,778,India,Enterprise,0,18,8886,2023-01
1085,21-01-2023,712,Australia,Startup,0,5,6374,2023-01
1089,21-01-2023,511,Germany,Enterprise,0,14,2864,2023-01
1070,21-01-2023,760,Germany,Enterprise,0,47,5151,2023-01
1022,21-01-2023,659,Australia,Enterprise,0,23,1115,2023-01
1079,21-01-2023,817,UK,SMB,0,33,1768,2023-01
1078,21-01-2023,336,UK,Enterprise,0,46,2737,2023-01
1086,21-01-2023,849,Australia,Startup,0,5,825,2023-01
1025,21-01-2023,560,India,Startup,0,45,5432,2023-01
1020,21-01-2023,557,UK,Enterprise,0,1,8254,2023-01
1005,22-01-2023,870,India,Enterprise,0,4,9790,2023-01
1030,22-01-2023,529,India,Startup,0,11,7882,2023-01
1089,22-01-2023,478,USA,Startup,1,26,1420,2023-01
1021,22-01-2023,103,Australia,Startup,0,14,2881,2023-01
1094,22-01-2023,596,Germany,Enterprise,0,46,3047,2023-01
1025,22-01-2023,142,Australia,Startup,0,25,1446,2023-01
1040,22-01-2023,407,USA,Startup,0,38,6860,2023-01
1034,22-01-2023,539,India,SMB,0,10,1964,2023-01
1024,22-01-2023,440,Australia,SMB,0,33,3060,2023-01
1064,22-01-2023,797,Australia,SMB,0,4,9193,2023-01
1092,22-01-2023,779,Germany,Enterprise,0,9,4886,2023-01
1071,22-01-2023,569,Australia,Startup,0,43,5902,2023-01
1095,22-01-2023,593,India,SMB,0,29,9250,2023-01
1086,22-01-2023,812,UK,Startup,0,17,4122,2023-01
1007,22-01-2023,353,USA,Startup,0,30,8337,2023-01
1018,22-01-2023,327,UK,SMB,0,30,1192,2023-01
1038,22-01-2023,304,Australia,Enterprise,0,26,3146,2023-01
1044,22-01-2023,139,Australia,SMB,0,8,3145,2023-01
1059,22-01-2023,68,Australia,SMB,0,37,8428,2023-01
1078,22-01-2023,987,India,SMB,0,30,8846,2023-01
1087,22-01-2023,472,India,SMB,0,29,1684,2023-01
1010,22-01-2023,796,Australia,Startup,0,39,4456,2023-01
1017,22-01-2023,221,USA,Startup,0,18,921,2023-01
1079,22-01-2023,470,USA,Enterprise,0,31,5175,2023-01
1080,22-01-2023,940,USA,Enterprise,0,24,1973,2023-01
1036,22-01-2023,221,USA,Enterprise,0,21,6382,2023-01
1040,23-01-2023,197,USA,Startup,0,10,2538,2023-01
1063,23-01-2023,862,USA,Startup,1,47,7616,2023-01
1020,23-01-2023,163,India,Startup,0,35,9690,2023-01
1061,23-01-2023,358,USA,SMB,1,45,5158,2023-01
1030,23-01-2023,988,UK,SMB,0,28,6479,2023-01
1093,23-01-2023,748,India,Startup,0,49,7704,2023-01
1027,23-01-2023,459,UK,SMB,0,40,3139,2023-01
1046,23-01-2023,343,Australia,SMB,0,22,7171,2023-01
1056,23-01-2023,589,UK,Enterprise,0,44,4586,2023-01
1002,23-01-2023,263,Australia,SMB,1,25,4060,2023-01
1082,23-01-2023,114,UK,Startup,0,23,1875,2023-01
1070,23-01-2023,207,Australia,Startup,0,15,3796,2023-01
1085,23-01-2023,966,India,Startup,0,45,3487,2023-01
1043,23-01-2023,515,UK,Startup,0,42,5754,2023-01
1031,23-01-2023,99,Germany,Startup,0,9,4840,2023-01
1081,23-01-2023,158,India,Startup,0,40,2659,2023-01
1088,23-01-2023,862,Australia,Enterprise,0,37,7272,2023-01
1066,23-01-2023,653,India,Enterprise,0,41,2681,2023-01
1075,23-01-2023,380,India,Enterprise,0,45,9790,2023-01
1033,23-01-2023,703,USA,Startup,0,35,1748,2023-01
1044,23-01-2023,713,UK,SMB,0,24,1558,2023-01
1052,23-01-2023,751,India,Enterprise,0,43,4053,2023-01
1018,23-01-2023,394,USA,Enterprise,0,19,7692,2023-01
1097,23-01-2023,577,UK,Enterprise,0,19,5076,2023-01
1005,23-01-2023,979,Germany,Startup,0,25,8736,2023-01
1050,23-01-2023,695,Australia,SMB,0,41,6691,2023-01
1073,23-01-2023,540,USA,SMB,0,18,5551,2023-01
1011,23-01-2023,649,Germany,Enterprise,0,15,1015,2023-01
1083,23-01-2023,240,India,Enterprise,0,4,771,2023-01
1036,23-01-2023,192,UK,Enterprise,0,5,1287,2023-01
1065,23-01-2023,128,USA,Startup,0,13,7415,2023-01
1054,23-01-2023,987,Australia,SMB,0,41,566,2023-01
1084,23-01-2023,545,India,SMB,0,35,7965,2023-01
1026,23-01-2023,958,Germany,Enterprise,0,10,8175,2023-01
1017,23-01-2023,122,Germany,Startup,0,23,1674,2023-01
1005,24-01-2023,221,India,Startup,0,33,9381,2023-01
1079,24-01-2023,624,Germany,Enterprise,0,17,1912,2023-01
1100,24-01-2023,609,UK,Startup,0,14,946,2023-01
1033,24-01-2023,417,Australia,Enterprise,0,17,3439,2023-01
1056,24-01-2023,73,Germany,Startup,0,14,4069,2023-01
1046,24-01-2023,384,UK,Startup,0,8,4162,2023-01
1012,24-01-2023,436,Australia,Enterprise,0,40,9043,2023-01
1043,24-01-2023,750,Germany,Enterprise,0,34,4674,2023-01
1094,24-01-2023,285,India,Enterprise,0,7,6096,2023-01
1083,24-01-2023,976,Australia,Enterprise,0,8,4935,2023-01
1053,24-01-2023,646,Australia,Enterprise,0,37,8451,2023-01
1037,24-01-2023,355,USA,Enterprise,0,16,9133,2023-01
1073,24-01-2023,552,USA,Enterprise,0,30,6968,2023-01
1004,24-01-2023,118,Germany,Startup,0,40,7352,2023-01
1044,24-01-2023,475,India,SMB,0,36,8009,2023-01
1041,24-01-2023,881,USA,Startup,0,46,7604,2023-01
1085,24-01-2023,944,India,Enterprise,0,4,3653,2023-01
1001,24-01-2023,332,UK,Startup,0,28,1628,2023-01
1072,24-01-2023,488,Germany,SMB,0,34,6218,2023-01
1009,24-01-2023,931,USA,Enterprise,0,18,3241,2023-01
1097,24-01-2023,162,Australia,Startup,0,42,7301,2023-01
1076,24-01-2023,968,UK,SMB,0,4,2618,2023-01
1093,24-01-2023,297,USA,SMB,0,6,5065,2023-01
1032,24-01-2023,555,India,SMB,0,43,2320,2023-01
1084,24-01-2023,966,USA,SMB,0,47,2367,2023-01
1054,24-01-2023,347,UK,Startup,0,20,6603,2023-01
1040,24-01-2023,460,India,SMB,0,24,8774,2023-01
1022,24-01-2023,880,India,Startup,0,30,4105,2023-01
1021,24-01-2023,508,Germany,SMB,0,41,3101,2023-01
1061,24-01-2023,659,India,Startup,0,18,4330,2023-01
1038,24-01-2023,171,India,SMB,0,25,1730,2023-01
1080,24-01-2023,159,UK,Startup,0,44,8470,2023-01
1071,24-01-2023,163,Australia,Enterprise,0,29,3257,2023-01
1067,25-01-2023,676,USA,Startup,0,16,3100,2023-01
1096,25-01-2023,81,UK,Enterprise,0,2,5234,2023-01
1008,25-01-2023,341,USA,Startup,0,25,7882,2023-01
1084,25-01-2023,493,USA,Enterprise,0,25,2723,2023-01
1020,25-01-2023,476,Australia,SMB,0,24,5204,2023-01
1041,25-01-2023,706,Australia,Enterprise,0,24,4220,2023-01
1031,25-01-2023,885,India,Enterprise,0,48,9809,2023-01
1085,25-01-2023,217,USA,Startup,0,18,1424,2023-01
1028,25-01-2023,201,USA,Enterprise,0,42,995,2023-01
1075,25-01-2023,773,Australia,Enterprise,0,9,3585,2023-01
1070,25-01-2023,482,Australia,Startup,0,20,8043,2023-01
1083,25-01-2023,937,UK,Enterprise,0,27,8450,2023-01
1057,25-01-2023,296,UK,SMB,1,25,9869,2023-01
1004,25-01-2023,203,Germany,Enterprise,0,3,1286,2023-01
1035,25-01-2023,322,Germany,Enterprise,0,3,6494,2023-01
1099,25-01-2023,98,USA,Startup,1,36,8552,2023-01
1042,25-01-2023,679,Germany,Enterprise,0,1,7204,2023-01
1025,25-01-2023,586,USA,SMB,0,8,3728,2023-01
1024,25-01-2023,536,Germany,SMB,0,16,3213,2023-01
1011,25-01-2023,139,India,SMB,0,20,6194,2023-01
1093,25-01-2023,485,Germany,Enterprise,0,2,897,2023-01
1030,25-01-2023,669,India,SMB,0,13,4161,2023-01
1069,25-01-2023,777,USA,SMB,0,48,5591,2023-01
1077,25-01-2023,985,USA,SMB,1,15,3776,2023-01
1041,26-01-2023,685,Australia,SMB,0,48,5627,2023-01
1088,26-01-2023,853,Australia,SMB,0,14,9443,2023-01
1032,26-01-2023,487,USA,Enterprise,0,44,9169,2023-01
1070,26-01-2023,728,Germany,Startup,0,1,5913,2023-01
1085,26-01-2023,295,Australia,SMB,0,6,2180,2023-01
1057,26-01-2023,100,USA,SMB,0,10,8584,2023-01
1097,26-01-2023,297,Australia,Enterprise,0,24,9492,2023-01
1072,26-01-2023,492,USA,Enterprise,0,12,6435,2023-01
1063,26-01-2023,347,UK,SMB,0,42,8716,2023-01
1033,26-01-2023,892,USA,Enterprise,0,23,6418,2023-01
1095,26-01-2023,625,India,Enterprise,0,47,7572,2023-01
1054,26-01-2023,278,USA,Startup,0,18,8433,2023-01
1068,26-01-2023,137,Australia,SMB,0,10,9034,2023-01
1081,26-01-2023,485,India,Startup,0,26,3735,2023-01
1093,26-01-2023,210,Australia,Enterprise,0,19,6853,2023-01
1028,26-01-2023,790,UK,SMB,0,16,3380,2023-01
1061,26-01-2023,189,USA,Enterprise,0,18,4652,2023-01
1062,26-01-2023,161,Australia,SMB,0,13,5878,2023-01
1080,26-01-2023,139,UK,SMB,0,12,1631,2023-01
1089,26-01-2023,717,USA,Enterprise,0,12,5592,2023-01
1049,26-01-2023,952,USA,SMB,0,16,7818,2023-01
1025,26-01-2023,985,Germany,Enterprise,0,37,6136,2023-01
1099,26-01-2023,508,USA,Enterprise,0,46,1154,2023-01
1013,26-01-2023,411,Germany,Startup,0,48,2376,2023-01
1036,26-01-2023,759,India,Startup,0,37,4234,2023-01
1004,26-01-2023,270,Australia,Enterprise,0,27,3008,2023-01
1069,26-01-2023,712,UK,SMB,0,4,5211,2023-01
1039,26-01-2023,385,Australia,SMB,0,12,4952,2023-01
1001,26-01-2023,305,India,Enterprise,0,28,598,2023-01
1074,26-01-2023,246,USA,SMB,0,39,3165,2023-01
1031,26-01-2023,414,USA,SMB,0,38,3383,2023-01
1030,26-01-2023,230,India,Startup,0,8,3672,2023-01
1056,26-01-2023,817,UK,SMB,0,15,7321,2023-01
1043,26-01-2023,448,Australia,Enterprise,0,10,6015,2023-01
1060,26-01-2023,53,USA,Enterprise,0,34,4696,2023-01
1091,26-01-2023,570,Australia,Enterprise,0,35,6129,2023-01
1008,27-01-2023,502,USA,SMB,0,27,1967,2023-01
1084,27-01-2023,177,UK,Enterprise,0,28,1380,2023-01
1060,27-01-2023,792,Australia,SMB,0,9,1668,2023-01
1088,27-01-2023,118,USA,Enterprise,0,40,7838,2023-01
1006,27-01-2023,624,UK,SMB,0,14,5611,2023-01
1066,27-01-2023,658,Australia,Startup,0,44,6738,2023-01
1033,27-01-2023,311,India,Enterprise,0,27,8783,2023-01
1085,27-01-2023,176,Germany,SMB,0,28,2312,2023-01
1010,27-01-2023,579,India,Enterprise,0,33,9908,2023-01
1070,27-01-2023,286,UK,SMB,0,41,1051,2023-01
1011,27-01-2023,372,India,Startup,0,45,6599,2023-01
1037,27-01-2023,485,Germany,Enterprise,0,48,6602,2023-01
1053,27-01-2023,247,UK,Enterprise,0,23,2748,2023-01
1029,27-01-2023,898,Australia,SMB,1,7,9394,2023-01
1009,27-01-2023,603,USA,Startup,0,17,4878,2023-01
1007,27-01-2023,992,USA,Startup,0,19,6085,2023-01
1064,27-01-2023,422,UK,Startup,0,36,7067,2023-01
1061,27-01-2023,478,Germany,SMB,0,30,703,2023-01
1025,27-01-2023,245,Australia,Enterprise,0,24,4609,2023-01
1082,27-01-2023,886,USA,SMB,1,12,9220,2023-01
1097,27-01-2023,847,UK,Startup,0,1,3906,2023-01
1042,28-01-2023,381,Australia,Enterprise,0,2,3709,2023-01
1040,28-01-2023,280,India,SMB,0,32,4057,2023-01
1073,28-01-2023,565,UK,Startup,0,37,9883,2023-01
1011,28-01-2023,737,UK,Startup,0,25,3895,2023-01
1008,28-01-2023,863,Australia,Startup,0,36,5860,2023-01
1092,28-01-2023,404,India,Enterprise,1,13,8757,2023-01
1045,28-01-2023,869,Germany,Startup,0,22,9822,2023-01
1016,28-01-2023,488,UK,Startup,0,12,9419,2023-01
1070,28-01-2023,630,Germany,Startup,1,41,9184,2023-01
1079,28-01-2023,317,Australia,SMB,0,40,4457,2023-01
1089,28-01-2023,385,Australia,Startup,0,5,9214,2023-01
1029,28-01-2023,943,Australia,SMB,0,34,8246,2023-01
1021,28-01-2023,761,UK,Enterprise,0,2,1593,2023-01
1050,28-01-2023,858,Germany,Enterprise,0,16,7039,2023-01
1003,28-01-2023,760,India,Enterprise,0,23,5710,2023-01
1080,28-01-2023,799,USA,SMB,0,15,4432,2023-01
1013,28-01-2023,633,Australia,Enterprise,0,22,7906,2023-01
1081,28-01-2023,182,USA,SMB,0,37,8145,2023-01
1074,28-01-2023,804,USA,Startup,0,48,8773,2023-01
1006,28-01-2023,136,India,SMB,0,34,2432,2023-01
1033,28-01-2023,730,UK,Enterprise,0,39,3207,2023-01
1041,28-01-2023,841,Australia,Startup,0,45,1422,2023-01
1019,28-01-2023,971,USA,Startup,0,38,3000,2023-01
1066,28-01-2023,520,Germany,SMB,1,32,6797,2023-01
1057,28-01-2023,609,UK,Enterprise,1,39,7670,2023-01
1075,28-01-2023,113,Australia,Startup,0,11,8218,2023-01
1017,28-01-2023,784,USA,Startup,0,47,4933,2023-01
1026,28-01-2023,172,India,Startup,0,31,3983,2023-01
1044,29-01-2023,988,Germany,Startup,0,42,9757,2023-01
1080,29-01-2023,725,India,Startup,0,2,3470,2023-01
1019,29-01-2023,178,USA,SMB,0,3,9328,2023-01
1018,29-01-2023,363,Australia,SMB,0,18,4170,2023-01
1058,29-01-2023,51,Germany,SMB,0,39,5131,2023-01
1024,29-01-2023,417,Germany,Enterprise,0,1,4049,2023-01
1065,29-01-2023,154,UK,SMB,0,24,5577,2023-01
1039,29-01-2023,541,Australia,SMB,0,24,6077,2023-01
1032,29-01-2023,596,Germany,Startup,0,15,1794,2023-01
1095,29-01-2023,810,USA,Startup,0,26,2103,2023-01
1048,29-01-2023,348,Australia,Startup,0,11,5573,2023-01
1068,29-01-2023,531,India,SMB,0,7,4287,2023-01
1023,29-01-2023,56,India,SMB,0,48,7669,2023-01
1014,29-01-2023,944,Germany,SMB,0,32,5647,2023-01
1017,29-01-2023,382,India,Startup,0,36,2540,2023-01
1012,29-01-2023,488,India,SMB,0,5,4902,2023-01
1006,29-01-2023,583,UK,Enterprise,0,36,6295,2023-01
1053,29-01-2023,117,Germany,Enterprise,0,16,8348,2023-01
1066,29-01-2023,963,USA,Enterprise,0,44,2082,2023-01
1086,29-01-2023,88,Australia,SMB,0,17,8003,2023-01
1057,29-01-2023,237,UK,Enterprise,0,49,600,2023-01
1071,29-01-2023,563,Germany,SMB,0,33,5718,2023-01
1028,29-01-2023,920,USA,Startup,0,2,1254,2023-01
1073,29-01-2023,346,UK,Startup,1,16,6007,2023-01
1042,29-01-2023,189,Australia,Startup,0,12,9197,2023-01
1004,29-01-2023,155,USA,Startup,0,45,9053,2023-01
1027,30-01-2023,403,USA,SMB,0,40,1447,2023-01
1043,30-01-2023,607,Germany,SMB,0,30,4197,2023-01
1017,30-01-2023,540,Australia,SMB,0,47,7782,2023-01
1071,30-01-2023,325,India,Startup,0,15,4923,2023-01
1021,30-01-2023,260,UK,SMB,0,19,8613,2023-01
1091,30-01-2023,731,Australia,Startup,0,33,8646,2023-01
1066,30-01-2023,278,UK,Enterprise,0,23,4435,2023-01
1041,30-01-2023,573,Australia,SMB,0,5,8356,2023-01
1001,30-01-2023,331,Australia,SMB,0,28,6238,2023-01
1016,30-01-2023,840,India,Startup,0,30,3715,2023-01
1073,30-01-2023,766,India,SMB,0,49,1892,2023-01
1022,30-01-2023,695,USA,SMB,0,18,2446,2023-01
1067,30-01-2023,474,Germany,SMB,0,29,3757,2023-01
1036,30-01-2023,119,USA,Startup,1,14,9993,2023-01
1038,30-01-2023,612,USA,Enterprise,0,41,2024,2023-01
1069,30-01-2023,744,UK,Enterprise,0,2,7564,2023-01
1019,30-01-2023,830,USA,Startup,1,35,2678,2023-01
1034,30-01-2023,681,UK,SMB,0,49,6022,2023-01
1061,30-01-2023,372,USA,Startup,0,12,4728,2023-01
1090,30-01-2023,884,UK,Enterprise,0,5,4724,2023-01
1007,30-01-2023,140,Germany,Startup,0,12,9024,2023-01
1083,30-01-2023,346,USA,Enterprise,0,48,3670,2023-01
1040,30-01-2023,455,Germany,Startup,0,46,528,2023-01
1011,30-01-2023,980,Germany,Startup,0,43,6339,2023-01
1024,30-01-2023,891,India,Startup,0,23,2406,2023-01
1028,30-01-2023,281,USA,Enterprise,0,14,1960,2023-01
1053,30-01-2023,372,USA,SMB,0,23,1928,2023-01
1010,30-01-2023,332,USA,Startup,0,44,9047,2023-01
1088,31-01-2023,195,Germany,SMB,0,16,9715,2023-01
1072,31-01-2023,523,USA,Enterprise,0,14,9124,2023-01
1100,31-01-2023,850,India,Enterprise,1,43,2733,2023-01
1073,31-01-2023,447,Australia,SMB,0,39,6059,2023-01
1064,31-01-2023,638,USA,Startup,0,33,8410,2023-01
1081,31-01-2023,537,USA,Enterprise,0,17,9686,2023-01
1059,31-01-2023,681,Australia,SMB,0,4,9533,2023-01
1054,31-01-2023,251,Australia,Startup,0,26,9136,2023-01
1004,31-01-2023,814,India,Startup,0,16,1947,2023-01
1077,31-01-2023,573,UK,Enterprise,0,43,7651,2023-01
1067,31-01-2023,834,India,SMB,0,20,9781,2023-01
